step,loss,lr,norm,dt,tokens_per_sec
7402,3.265310287475586,0.0004416842340238334,0.3499659597873688,0.4586219787597656,1143181.1476148888
7403,3.243104934692383,0.0004416421656638226,0.29495465755462646,0.45867466926574707,1143049.824049119
7404,3.2513809204101562,0.00044160009403434243,0.2858734130859375,0.456620454788208,1148192.1024391644
7405,3.234260320663452,0.00044155801913662505,0.32640525698661804,0.46071314811706543,1137992.2672985673
7406,3.275324821472168,0.0004415159409719026,0.3295241892337799,0.45830583572387695,1143969.7231258396
7407,3.264082431793213,0.0004414738595414073,0.2806105613708496,0.4550919532775879,1152048.4953075084
7408,3.3119757175445557,0.0004414317748463717,0.32261842489242554,0.4594426155090332,1141139.2463433594
7409,3.3101749420166016,0.00044138968688802805,0.3107233941555023,1.0364580154418945,505845.8636903584
7410,3.278714179992676,0.000441347595667609,0.28809428215026855,0.457385778427124,1146270.8827610293
7411,3.2293055057525635,0.0004413055011863472,0.30410268902778625,0.458864688873291,1142576.4778007895
7412,3.260139226913452,0.0004412634034454754,0.27090007066726685,0.45829272270202637,1144002.4552623816
7413,3.331569194793701,0.0004412213024462264,0.3025566041469574,0.458193302154541,1144250.6853213806
7414,3.2301084995269775,0.0004411791981898332,0.2618579566478729,0.45920658111572266,1141725.7974094157
7415,3.230896234512329,0.0004411370906775288,0.31306448578834534,0.4588954448699951,1142499.9002736465
7416,3.2670440673828125,0.0004410949799105463,0.29536011815071106,0.4579315185546875,1144904.8138349273
7417,3.2941746711730957,0.000441052865890119,0.26532602310180664,0.4581902027130127,1144258.4256398596
7418,3.2850186824798584,0.00044101074861748016,0.3046473562717438,0.4583148956298828,1143947.1092892308
7419,3.284590721130371,0.0004409686280938633,0.24432533979415894,0.45860934257507324,1143212.6459878548
7420,3.1924214363098145,0.00044092650432050166,0.2729116678237915,0.4578976631164551,1144989.4643088847
7421,3.2099034786224365,0.0004408843772986292,0.3101766109466553,0.4563620090484619,1148842.3435885191
7422,3.2080612182617188,0.0004408422470294794,0.30010250210762024,0.46170616149902344,1135544.733251538
7423,3.277360200881958,0.0004408001135142861,0.2740810811519623,0.45769548416137695,1145495.243328954
7424,3.2809898853302,0.0004407579767542832,0.2953310012817383,0.4579620361328125,1144828.5199080398
7425,3.21596622467041,0.00044071583675070464,0.3139876127243042,0.4582953453063965,1143995.908685225
7426,3.2717723846435547,0.0004406736935047846,0.29152625799179077,0.45786094665527344,1145081.2824941366
7427,3.2854228019714355,0.0004406315470177572,0.29267701506614685,0.4578852653503418,1145020.4662053308
7428,3.262927293777466,0.0004405893972908567,0.28073349595069885,0.457643985748291,1145624.1452463092
7429,3.2794547080993652,0.0004405472443253174,0.2669858932495117,0.4587678909301758,1142817.5562526374
7430,3.3238742351531982,0.000440505088122374,0.2530648410320282,0.4582953453063965,1143995.908685225
7431,3.192199945449829,0.00044046292868326074,0.29097357392311096,0.45790648460388184,1144967.406289392
7432,3.2799251079559326,0.00044042076600921246,0.27984416484832764,0.4590871334075928,1142022.8576402287
7433,3.2165799140930176,0.00044037860010146386,0.26659315824508667,0.4582338333129883,1144149.4754096314
7434,3.296187162399292,0.0004403364309612498,0.26885247230529785,0.45621538162231445,1149211.5810203888
7435,3.2713325023651123,0.0004402942585898052,0.28988462686538696,0.45928335189819336,1141534.954039039
7436,3.2258617877960205,0.0004402520829883651,0.29576343297958374,0.45885443687438965,1142602.0059244249
7437,3.1883981227874756,0.0004402099041581646,0.2859346866607666,0.4584782123565674,1143539.6183935804
7438,3.284012794494629,0.00044016772210043895,0.36341145634651184,0.4586293697357178,1143162.7248427584
7439,3.2882509231567383,0.00044012553681642343,0.34237661957740784,0.45807647705078125,1144542.5082193834
7440,3.27968430519104,0.0004400833483073534,0.3207223415374756,0.45929765701293945,1141499.4002140742
7441,3.2649893760681152,0.00044004115657446445,0.34238988161087036,0.4594120979309082,1141215.0493234259
7442,3.2394051551818848,0.0004399989616189922,0.2924501895904541,0.4607524871826172,1137895.1054738436
7443,3.2567460536956787,0.00043995676344217225,0.3281179964542389,0.45826125144958496,1144081.020032912
7444,3.2361791133880615,0.00043991456204524044,0.2675214111804962,0.4561758041381836,1149311.285789248
7445,3.239659547805786,0.0004398723574294325,0.2952025234699249,0.45939040184020996,1141268.946629763
7446,3.229912281036377,0.0004398301495959847,0.27415597438812256,0.45885205268859863,1142607.9428608543
7447,3.268145799636841,0.00043978793854613287,0.3128645420074463,0.4580225944519043,1144677.1542512933
7448,3.2791285514831543,0.00043974572428111323,0.30391108989715576,0.4577353000640869,1145395.60293164
7449,3.243161678314209,0.00043970350680216203,0.30337807536125183,0.45847535133361816,1143546.7544219014
7450,3.193502902984619,0.0004396612861105157,0.27456608414649963,0.4589881896972656,1142269.0425777712
7451,3.289742946624756,0.00043961906220741054,0.2894374430179596,0.4591042995452881,1141980.156838592
7452,3.2237377166748047,0.00043957683509408314,0.30356737971305847,0.4582059383392334,1144219.1297220653
7453,3.212749719619751,0.0004395346047717703,0.28158512711524963,0.4586923122406006,1143005.8581949638
7454,3.2137773036956787,0.0004394923712417085,0.27146604657173157,0.4582865238189697,1144017.929288058
7455,3.2478606700897217,0.00043945013450513476,0.29329848289489746,0.4602644443511963,1139101.6760789624
7456,3.2267212867736816,0.00043940789456328575,0.27088358998298645,0.45739078521728516,1146258.3352022169
7457,3.2063167095184326,0.0004393656514173987,0.27465593814849854,0.45806336402893066,1144575.2731425313
7458,3.250978708267212,0.00043932340506871065,0.28080418705940247,0.4584329128265381,1143652.6159682174
7459,3.256906032562256,0.0004392811555184587,0.28247886896133423,0.457324743270874,1146423.8655669317
7460,3.2389168739318848,0.00043923890276788036,0.2769717276096344,0.45827460289001465,1144047.6882063404
7461,3.267498254776001,0.0004391966468182128,0.29113128781318665,0.45830273628234863,1143977.4596436175
7462,3.2763500213623047,0.00043915438767069354,0.31411299109458923,0.4585733413696289,1143302.3961534703
7463,3.2567384243011475,0.00043911212532656024,0.3083820343017578,0.4582087993621826,1144211.985299711
7464,3.256640672683716,0.00043906985978705047,0.27161866426467896,0.45818638801574707,1144267.9523294375
7465,3.277474880218506,0.00043902759105340195,0.3100202679634094,0.45920228958129883,1141736.467555609
7466,3.2762887477874756,0.0004389853191268527,0.32706645131111145,0.458925724029541,1142424.5200215701
7467,3.278721809387207,0.00043894304400864055,0.2866370379924774,0.45793819427490234,1144888.1236695177
7468,3.308295249938965,0.0004389007657000035,0.30906325578689575,0.4592874050140381,1141524.8802304412
7469,3.2075109481811523,0.00043885848420217974,0.2742830812931061,0.4588584899902344,1142591.913274086
7470,3.2831246852874756,0.00043881619951640754,0.325846791267395,0.4554314613342285,1151189.6838748248
7471,3.266690969467163,0.0004387739116439251,0.3500474691390991,0.4584999084472656,1143485.506410523
7472,3.27006459236145,0.0004387316205859709,0.3091914653778076,0.4588437080383301,1142628.722624225
7473,3.345235586166382,0.0004386893263437835,0.3829880356788635,0.45975375175476074,1140366.9855850632
7474,3.264681100845337,0.00043864702891860147,0.34982359409332275,0.45937275886535645,1141312.7789618678
7475,3.2226946353912354,0.0004386047283116634,0.3041980564594269,0.458355188369751,1143846.5480553515
7476,3.224315643310547,0.00043856242452420814,0.3118681013584137,0.4591257572174072,1141926.7853267854
7477,3.2931652069091797,0.00043852011755747463,0.2899668216705322,0.4593946933746338,1141258.2852202128
7478,3.3089828491210938,0.0004384778074127016,0.30588600039482117,0.45950818061828613,1140976.4224318054
7479,3.253955364227295,0.00043843549409112846,0.2897993326187134,0.45902323722839355,1142181.8275817113
7480,3.214670419692993,0.0004383931775939942,0.29672104120254517,0.45862269401550293,1143179.3647400218
7481,3.271069049835205,0.000438350857922538,0.32518213987350464,0.4587845802307129,1142775.9837445864
7482,3.2587082386016846,0.00043830853507799937,0.3212383985519409,0.4580221176147461,1144678.3459505155
7483,3.2111477851867676,0.00043826620906161755,0.3223254382610321,0.4574728012084961,1146052.8333378502
7484,3.2172770500183105,0.0004382238798746322,0.35243338346481323,0.4585914611816406,1143257.222123327
7485,3.194767951965332,0.0004381815475182828,0.2850029468536377,0.45831823348999023,1143938.778101113
7486,3.222456216812134,0.0004381392119938094,0.3675740957260132,0.4583861827850342,1143769.2052900977
7487,3.2445223331451416,0.00043809687330245137,0.35434457659721375,0.4587223529815674,1142931.005197968
7488,3.326730251312256,0.000438054531445449,0.320230633020401,0.4585556983947754,1143346.3848237582
7489,3.283611536026001,0.000438012186424042,0.3044795095920563,0.45900893211364746,1142217.4239306303
7490,3.2549095153808594,0.00043796983823947053,0.27588847279548645,0.45931077003479004,1141466.811153347
7491,3.2191669940948486,0.00043792748689297484,0.27219998836517334,0.45882296562194824,1142680.3784534018
7492,3.2257297039031982,0.00043788513238579503,0.28800106048583984,0.45936059951782227,1141342.989691171
7493,3.2701423168182373,0.0004378427747191717,0.28107738494873047,0.46003055572509766,1139680.817883108
7494,3.2876696586608887,0.0004378004138943452,0.2726759910583496,0.4593935012817383,1141261.246702885
7495,3.3295087814331055,0.00043775804991255603,0.30452513694763184,0.45831966400146484,1143935.2076290671
7496,3.3490028381347656,0.00043771568277504487,0.3090560734272003,0.45905256271362305,1142108.862002092
7497,3.2698287963867188,0.0004376733124830524,0.2962401211261749,0.4588789939880371,1142540.8590694133
7498,3.296355962753296,0.00043763093903781956,0.30871260166168213,0.45781922340393066,1145185.6392177409
7499,3.281923294067383,0.00043758856244058714,0.3184000253677368,0.45897889137268066,1142292.1834858193
7500,3.2382805347442627,0.00043754618269259627,0.2904551327228546,11.981980085372925,43756.37384342073
7501,3.2859787940979004,0.000437503799795088,0.2753075957298279,0.4569830894470215,1147280.9653294212
7502,3.2519373893737793,0.00043746141374930353,0.29337698221206665,0.4578373432159424,1145140.3162470206
7503,3.2427845001220703,0.0004374190245564841,0.2608766257762909,0.45742082595825195,1146183.055617697
7504,3.2567238807678223,0.0004373766322178711,0.3227449357509613,0.45744991302490234,1146110.1752826415
7505,3.2820911407470703,0.00043733423673470595,0.33150357007980347,0.45781421661376953,1145198.163302802
7506,3.3229176998138428,0.00043729183810823036,0.3144781291484833,0.4578273296356201,1145165.3627084151
7507,3.266052007675171,0.0004372494363396859,0.3146411180496216,0.46058177947998047,1138316.8491640007
7508,3.216444253921509,0.00043720703143031436,0.29748719930648804,0.45926547050476074,1141579.3994348748
7509,3.265589475631714,0.0004371646233813576,0.2973625361919403,0.4590885639190674,1142019.2991181253
7510,3.3173224925994873,0.0004371222121940574,0.29146209359169006,0.45842981338500977,1143660.348197467
7511,3.2735812664031982,0.00043707979786965586,0.2899758517742157,0.4585103988647461,1143459.3442114217
7512,3.223919630050659,0.0004370373804093951,0.27593639492988586,0.45841383934020996,1143700.2005755368
7513,3.2507994174957275,0.0004369949598145173,0.2737099826335907,0.4585723876953125,1143304.7738328953
7514,3.2191224098205566,0.0004369525360862649,0.29916349053382874,0.45839834213256836,1143738.8659847649
7515,3.305422306060791,0.00043691010922588023,0.2694098651409149,0.457658052444458,1145588.933046531
7516,3.316272735595703,0.00043686767923460564,0.26661360263824463,0.4587821960449219,1142781.9224891283
7517,3.225748062133789,0.0004368252461136838,0.2595936357975006,0.4574911594390869,1146006.844466263
7518,3.2927074432373047,0.0004367828098643573,0.2949531376361847,0.4583580493927002,1143839.4082849717
7519,3.237680196762085,0.0004367403704878691,0.2803264260292053,0.457622766494751,1145677.2660501227
7520,3.2322306632995605,0.0004366979279854618,0.2778136730194092,0.45789647102355957,1144992.4451875158
7521,3.2515451908111572,0.00043665548235837843,0.2827245593070984,0.457686185836792,1145518.5151403232
7522,3.2181522846221924,0.00043661303360786213,0.26661568880081177,0.4581139087677002,1144448.9895762044
7523,3.266230344772339,0.00043657058173515587,0.2700919508934021,0.4579639434814453,1144823.7518752213
7524,3.2703897953033447,0.00043652812674150297,0.2965754270553589,0.45954227447509766,1140891.7723594783
7525,3.1984498500823975,0.00043648566862814663,0.3038444221019745,0.4585723876953125,1143304.7738328953
7526,3.268444776535034,0.0004364432073963303,0.2903672158718109,0.45838499069213867,1143772.179818434
7527,3.241590976715088,0.0004364007430472975,0.337686151266098,0.45827484130859375,1144047.0930128023
7528,3.22359037399292,0.0004363582755822918,0.3073616921901703,0.45847034454345703,1143559.2426857706
7529,3.213066339492798,0.0004363158050025569,0.4015566408634186,0.45819568634033203,1144244.731301501
7530,3.2558233737945557,0.00043627333130933645,0.31955671310424805,0.45844030380249023,1143634.1779973144
7531,3.2756240367889404,0.00043623085450387436,0.33547770977020264,0.4578540325164795,1145098.5745792887
7532,3.263173818588257,0.0004361883745874146,0.29231828451156616,0.4584989547729492,1143487.8848516238
7533,3.2626595497131348,0.00043614589156120115,0.30432817339897156,0.4577822685241699,1145278.0853444496
7534,3.247122049331665,0.0004361034054264782,0.2886851727962494,0.4583101272583008,1143959.01119705
7535,3.2188076972961426,0.00043606091618449,0.30497124791145325,0.45803070068359375,1144656.8957441493
7536,3.286687135696411,0.0004360184238364808,0.28371959924697876,0.4584047794342041,1143722.8046511943
7537,3.283517360687256,0.00043597592838369497,0.2949535846710205,0.4583573341369629,1143841.1932192105
7538,3.245333433151245,0.000435933429827377,0.28793397545814514,0.45810914039611816,1144460.9019297415
7539,3.3164403438568115,0.0004358909281687715,0.30437958240509033,0.4582855701446533,1144020.3099445477
7540,3.212966203689575,0.0004358484234091231,0.3090040981769562,0.4593372344970703,1141401.0461704556
7541,3.3044357299804688,0.00043580591554967675,0.3070436120033264,0.4579157829284668,1144944.1568645418
7542,3.266927719116211,0.00043576340459167704,0.3365415930747986,0.4599130153656006,1139972.087076565
7543,3.210685968399048,0.00043572089053636916,0.29252955317497253,0.45922422409057617,1141681.933348078
7544,3.331364631652832,0.0004356783733849979,0.32169821858406067,0.45873355865478516,1142903.0863524573
7545,3.3088269233703613,0.0004356358531388085,0.2983713746070862,0.45866942405700684,1143062.8956309885
7546,3.2712244987487793,0.0004355933297990462,0.3326287567615509,0.45899105072021484,1142261.9224869984
7547,3.2844550609588623,0.00043555080336695634,0.26880088448524475,0.459287166595459,1141525.4728024958
7548,3.2641754150390625,0.00043550827384378416,0.30024707317352295,0.4589569568634033,1142346.776009413
7549,3.327099084854126,0.00043546574123077533,0.30005788803100586,0.45809102058410645,1144506.1711349124
7550,3.3071200847625732,0.0004354232055291754,0.349851131439209,0.4601140022277832,1139474.12480711
7551,3.2753279209136963,0.00043538066674022994,0.4038643538951874,0.45858049392700195,1143284.5638730058
7552,3.2465617656707764,0.00043533812486518466,0.29019641876220703,0.45917201042175293,1141811.7570329201
7553,3.239741086959839,0.0004352955799052856,0.30794617533683777,0.45922398567199707,1141682.5260831981
7554,3.2395153045654297,0.0004352530318617786,0.3025107979774475,0.45798540115356445,1144770.1142425805
7555,3.2402682304382324,0.0004352104807359097,0.26241710782051086,0.45911335945129395,1141957.6215917547
7556,3.239013195037842,0.000435167926528925,0.3199494481086731,0.45942044258117676,1141194.3209457023
7557,3.2564966678619385,0.00043512536924207086,0.2759830355644226,0.4587130546569824,1142954.1729350898
7558,3.207669973373413,0.00043508280887659325,0.3078474700450897,0.45859360694885254,1143251.8728035265
7559,3.2207210063934326,0.0004350402454337389,0.2573755979537964,1.6573138236999512,316348.0521929924
7560,3.248839855194092,0.00043499767891475407,0.30373716354370117,0.45561766624450684,1150719.2078865557
7561,3.2490265369415283,0.00043495510932088546,0.24219247698783875,0.45711469650268555,1146950.6537664335
7562,3.2846455574035645,0.0004349125366533797,0.2686857581138611,0.45828843116760254,1144013.168004803
7563,3.2753522396087646,0.0004348699609134835,0.24686020612716675,0.4606144428253174,1138236.1282119632
7564,3.2496402263641357,0.0004348273821024438,0.25872674584388733,0.4579932689666748,1144750.448369906
7565,3.284125566482544,0.00043478480022150735,0.2665821611881256,0.45828795433044434,1144014.3583219012
7566,3.2538576126098633,0.00043474221527192133,0.2725372612476349,0.45825839042663574,1144088.1628198691
7567,3.2348825931549072,0.0004346996272549328,0.2751518487930298,0.4581921100616455,1144253.6623545566
7568,3.223191738128662,0.00043465703617178895,0.2566639482975006,0.45818543434143066,1144270.3340266182
7569,3.2837488651275635,0.0004346144420237371,0.28117308020591736,0.4577469825744629,1145366.3704155881
7570,3.255329132080078,0.00043457184481202467,0.3199484646320343,0.45906710624694824,1142072.6792783258
7571,3.24845552444458,0.00043452924453789906,0.29182279109954834,0.45889782905578613,1142493.9644599291
7572,3.2764651775360107,0.00043448664120260776,0.3526289761066437,0.45822668075561523,1144167.3346812755
7573,3.2559518814086914,0.00043444403480739853,0.3430917263031006,0.4594841003417969,1141036.217814713
7574,3.286078453063965,0.0004344014253535191,0.2786910831928253,0.45934319496154785,1141386.235282943
7575,3.251166582107544,0.00043435881284221734,0.3087180554866791,0.4573795795440674,1146286.4182144497
7576,3.282792806625366,0.00043431619727474105,0.30923566222190857,0.4617626667022705,1135405.7783498634
7577,3.2699813842773438,0.0004342735786523383,0.29412469267845154,0.4567904472351074,1147764.8080721619
7578,3.361257791519165,0.0004342309569762572,0.31787213683128357,0.4565439224243164,1148384.5786752617
7579,3.330329179763794,0.00043418833224774593,0.30711889266967773,0.45784759521484375,1145114.6745763277
7580,3.252552032470703,0.0004341457044680527,0.28355804085731506,0.45811939239501953,1144435.2906762038
7581,3.243222951889038,0.000434103073638426,0.2943370044231415,0.45884132385253906,1142634.6598382974
7582,3.271695613861084,0.00043406043976011423,0.2518198788166046,0.4580974578857422,1144490.0882439888
7583,3.2840211391448975,0.0004340178028343659,0.30519169569015503,0.4588942527770996,1142502.8682036346
7584,3.233224868774414,0.00043397516286242967,0.29301008582115173,0.4588325023651123,1142656.6280668627
7585,3.267169713973999,0.0004339325198455543,0.26944607496261597,0.459209680557251,1141718.0913167521
7586,3.2997336387634277,0.00043388987378498845,0.28515470027923584,0.45880770683288574,1142718.3811255475
7587,3.213942766189575,0.0004338472246819812,0.26545050740242004,0.4576070308685303,1145716.662187009
7588,3.2213003635406494,0.0004338045725377815,0.2918931543827057,0.458606481552124,1143219.7779359357
7589,3.2782115936279297,0.0004337619173536383,0.3068714737892151,0.4593791961669922,1141296.7856938222
7590,3.18204927444458,0.00043371925913080096,0.29041531682014465,0.4585123062133789,1143454.5875765674
7591,3.271085262298584,0.00043367659787051864,0.30931511521339417,0.45824527740478516,1144120.9017346334
7592,3.222661018371582,0.0004336339335740406,0.28744879364967346,0.4581944942474365,1144247.7083036955
7593,3.2952723503112793,0.0004335912662426165,0.2755976617336273,0.45954108238220215,1140894.7319403046
7594,3.1876676082611084,0.00043354859587749564,0.2912263572216034,0.45909929275512695,1141992.6109092117
7595,3.2684199810028076,0.0004335059224799278,0.27200889587402344,0.4581773281097412,1144290.5788529636
7596,3.280496597290039,0.0004334632460511625,0.27569058537483215,0.45961713790893555,1140705.9414391937
7597,3.1735315322875977,0.00043342056659244967,0.3016988933086395,0.45868754386901855,1143017.7405247223
7598,3.2815330028533936,0.00043337788410503916,0.26930516958236694,0.45925474166870117,1141606.0683336672
7599,3.2566990852355957,0.000433335198590181,0.31022384762763977,1.0333149433135986,507384.5136882772
7600,3.261859178543091,0.00043329251004912506,0.3025504946708679,0.4576857089996338,1145519.7085920363
7601,3.234600782394409,0.00043324981848312164,0.2858065962791443,0.4582393169403076,1144135.7836789377
7602,3.2695157527923584,0.000433207123893421,0.28365692496299744,0.4578700065612793,1145058.6246903064
7603,3.3552796840667725,0.0004331644262812733,0.3218889534473419,0.4584379196166992,1143640.125664906
7604,3.305973529815674,0.0004331217256479291,0.3303004503250122,0.4588303565979004,1142661.9718177537
7605,3.278142213821411,0.0004330790219946388,0.29861700534820557,0.45853328704833984,1143402.2672049284
7606,3.187004804611206,0.00043303631532265306,0.27693918347358704,0.45871853828430176,1142940.509797012
7607,3.2904319763183594,0.00043299360563322256,0.3069971799850464,0.4587399959564209,1142887.048483573
7608,3.2612786293029785,0.000432950892927598,0.276339590549469,0.45858216285705566,1143280.4030876043
7609,3.266292095184326,0.00043290817720703027,0.28354570269584656,0.45847249031066895,1143553.8905392848
7610,3.231177806854248,0.00043286545847277027,0.31874582171440125,0.4591376781463623,1141897.1366424633
7611,3.258171796798706,0.0004328227367260691,0.2981290817260742,0.4597017765045166,1140495.9188684989
7612,3.289712905883789,0.0004327800119681778,0.2958689332008362,0.45798754692077637,1144764.75075575
7613,3.22973370552063,0.0004327372842003477,0.2690719664096832,0.45885157585144043,1142609.1302555436
7614,3.3334829807281494,0.00043269455342383,0.3144224286079407,0.4588351249694824,1142650.0968836483
7615,3.276057243347168,0.0004326518196398761,0.29602187871932983,0.45826101303100586,1144081.6152617522
7616,3.228504180908203,0.0004326090828497374,0.2614534795284271,0.4616127014160156,1135774.6404978142
7617,3.30660343170166,0.0004325663430546655,0.2703394591808319,0.45911526679992676,1141952.8774425928
7618,3.232151985168457,0.0004325236002559121,0.27705085277557373,0.4550297260284424,1152206.0428360421
7619,3.2295026779174805,0.00043248085445472893,0.290483295917511,0.45865297317504883,1143103.8948043645
7620,3.279587745666504,0.00043243810565236776,0.26003140211105347,0.45867419242858887,1143051.0123623896
7621,3.2656142711639404,0.0004323953538500806,0.2696557343006134,0.459153413772583,1141858.002736484
7622,3.173776388168335,0.0004323525990491192,0.258026123046875,0.4592454433441162,1141629.1823872204
7623,3.221656322479248,0.0004323098412507359,0.26791733503341675,0.4584968090057373,1143493.2363802763
7624,3.230257987976074,0.00043226708045618285,0.2812655568122864,0.4589879512786865,1142269.6359226755
7625,3.2329635620117188,0.00043222431666671226,0.2919107675552368,0.45911407470703125,1141955.8425311996
7626,3.268934965133667,0.00043218154988357635,0.28164470195770264,0.4605591297149658,1138372.8302693188
7627,3.250322103500366,0.0004321387801080277,0.3107619881629944,0.45880603790283203,1142722.5378211697
7628,3.2590291500091553,0.00043209600734131883,0.3154144585132599,0.45642805099487305,1148676.1141371857
7629,3.286534547805786,0.0004320532315847023,0.2889711260795593,0.4590299129486084,1142165.216711482
7630,3.2445826530456543,0.0004320104528394309,0.28742852807044983,0.4589958190917969,1142250.0558662931
7631,3.2666678428649902,0.00043196767110675725,0.280970960855484,0.4594588279724121,1141098.9801059617
7632,3.288557529449463,0.0004319248863879345,0.3000853657722473,0.4588165283203125,1142696.410522465
7633,3.2948100566864014,0.00043188209868421534,0.28937336802482605,0.45919156074523926,1141763.1437936563
7634,3.2971062660217285,0.0004318393079968529,0.29730916023254395,0.45928525924682617,1141530.2134010803
7635,3.3023602962493896,0.00043179651432710036,0.2891784906387329,0.45908403396606445,1142030.5678475315
7636,3.2810864448547363,0.0004317537176762109,0.3138795793056488,0.4591383934020996,1141895.3577703626
7637,3.2823681831359863,0.0004317109180454378,0.30036890506744385,0.4586966037750244,1142995.1643094048
7638,3.3112258911132812,0.0004316681154360345,0.3087261915206909,0.4566977024078369,1147997.8927763558
7639,3.299104690551758,0.00043162530984925464,0.30853375792503357,0.46132564544677734,1136481.366632557
7640,3.2073440551757812,0.00043158250128635153,0.26535671949386597,0.458590030670166,1143260.7883643382
7641,3.284194231033325,0.000431539689748579,0.2837444245815277,0.45568227767944336,1150556.0467919237
7642,3.2283124923706055,0.0004314968752371907,0.2699418067932129,0.45856165885925293,1143331.5234078926
7643,3.196554183959961,0.0004314540577534405,0.26201942563056946,0.4582529067993164,1144101.8534108337
7644,3.2562079429626465,0.00043141123729858235,0.26871147751808167,0.4587087631225586,1142964.8660536269
7645,3.30911922454834,0.00043136841387387013,0.2910117208957672,0.4589827060699463,1142282.6896665287
7646,3.301969289779663,0.0004313255874805582,0.30925002694129944,0.4602792263031006,1139065.0936193864
7647,3.287278413772583,0.0004312827581199005,0.2783089280128479,0.45873165130615234,1142907.8384000498
7648,3.2873291969299316,0.0004312399257931514,0.2658502459526062,0.45827555656433105,1144045.3074359037
7649,3.315129280090332,0.0004311970905015652,0.29383745789527893,0.4581611156463623,1144331.0706548013
7650,3.22951602935791,0.0004311542522463964,0.2851678431034088,0.45860862731933594,1143214.4289665327
7651,3.2769412994384766,0.0004311114110288995,0.3229694962501526,0.45511960983276367,1151978.4880125306
7652,3.2612321376800537,0.0004310685668503291,0.28189578652381897,0.45868849754333496,1143015.3640390066
7653,3.3383450508117676,0.00043102571971194003,0.29172322154045105,0.45676612854003906,1147825.9162424784
7654,3.2690536975860596,0.00043098286961498685,0.30894359946250916,0.45437026023864746,1153878.3364136328
7655,3.2158193588256836,0.0004309400165607246,0.2848738133907318,0.45999646186828613,1139765.2883472024
7656,3.268549919128418,0.0004308971605504082,0.27747124433517456,0.45876526832580566,1142824.089350333
7657,3.2132911682128906,0.0004308543015852927,0.29410654306411743,0.45821714401245117,1144191.1479107675
7658,3.2523465156555176,0.0004308114396666332,0.2700718343257904,0.45760440826416016,1145723.2284732396
7659,3.2644214630126953,0.00043076857479568505,0.2623049318790436,0.4580392837524414,1144635.4463416818
7660,3.262411117553711,0.0004307257069737034,0.2747613191604614,0.458240270614624,1144133.4025418328
7661,3.245609760284424,0.0004306828362019438,0.26385146379470825,0.45642805099487305,1148676.1141371857
7662,3.2208876609802246,0.0004306399624816616,0.259615421295166,0.4586968421936035,1142994.5702105188
7663,3.214805841445923,0.00043059708581411234,0.2969672977924347,0.4584343433380127,1143649.047282289
7664,3.231884479522705,0.0004305542062005519,0.3108140528202057,0.4582087993621826,1144211.985299711
7665,3.2561025619506836,0.00043051132364223564,0.3116411566734314,0.4588019847869873,1142732.6327792949
7666,3.245450258255005,0.00043046843814041976,0.30996331572532654,0.4579274654388428,1144914.9473870548
7667,3.1857714653015137,0.0004304255496963601,0.2827470004558563,0.45769286155700684,1145501.807077449
7668,3.2591042518615723,0.0004303826583113125,0.3008165657520294,0.45806074142456055,1144581.8263522736
7669,3.2422056198120117,0.00043033976398653307,0.2883901298046112,0.4580512046813965,1144605.656838465
7670,3.2105889320373535,0.00043029686672327815,0.30721741914749146,0.4576444625854492,1145622.951576973
7671,3.278860330581665,0.00043025396652280376,0.34925636649131775,0.4560556411743164,1149614.1099142844
7672,3.2424960136413574,0.0004302110633863665,0.3072717785835266,0.4607400894165039,1137925.7243796068
7673,3.18778657913208,0.0004301681573152226,0.32544416189193726,0.4595150947570801,1140959.2546185271
7674,3.2918450832366943,0.00043012524831062874,0.28069639205932617,0.45763349533081055,1145650.406601044
7675,3.3543906211853027,0.0004300823363738414,0.3100511133670807,0.45839619636535645,1143744.2198628667
7676,3.335238456726074,0.00043003942150611723,0.3228035271167755,0.45854616165161133,1143370.1638927625
7677,3.313394546508789,0.0004299965037087131,0.31227758526802063,0.4583292007446289,1143911.4050516759
7678,3.2998764514923096,0.00042995358298288577,0.3123531639575958,0.4575495719909668,1145860.5407904321
7679,3.2807817459106445,0.00042991065932989237,0.32255029678344727,0.4582662582397461,1144068.5203703435
7680,3.291472911834717,0.0004298677327509897,0.2901771068572998,0.4584157466888428,1143695.4419366163
7681,3.255164623260498,0.0004298248032474351,0.28658175468444824,0.45648765563964844,1148526.1288508384
7682,3.297340154647827,0.0004297818708204856,0.3053814470767975,0.45847654342651367,1143543.7810659441
7683,3.2561540603637695,0.00042973893547139857,0.33326417207717896,0.4592630863189697,1141585.3257491477
7684,3.176873207092285,0.00042969599720143136,0.25734713673591614,0.4591095447540283,1141967.110008335
7685,3.343897819519043,0.0004296530560118413,0.5887502431869507,0.4583704471588135,1143808.4703099278
7686,3.2835426330566406,0.00042961011190388625,0.33962830901145935,0.4590165615081787,1142198.4389351022
7687,3.26440691947937,0.00042956716487882365,0.280531108379364,0.4574472904205322,1146116.7460802335
7688,3.2061660289764404,0.00042952421493791114,0.29075467586517334,0.4586951732635498,1142998.728915691
7689,3.3000779151916504,0.00042948126208240656,0.30233117938041687,0.45814061164855957,1144382.2849788794
7690,3.2370924949645996,0.0004294383063135679,0.27065882086753845,0.4574000835418701,1146235.033321779
7691,3.1937146186828613,0.0004293953476326529,0.2975485324859619,0.45817995071411133,1144284.028977815
